----------------------------------------
----       Per-function profile     ----
----------------------------------------
				Core 0						Core 1						Core 2						Core 3						
Func Name	Total Energy(j)	Total Time(s)	Total Energy Efficiency(inst/joule)	Energy(j)	Time(s)	Energy Efficiency(inst/joule)	% of Total Function Energy	%of Total Function Time	% difference in Energy Efficiency	Energy(j)	Time(s)	Energy Efficiency(inst/joule)	% of Total Function Energy	%of Total Function Time	% difference in Energy Efficiency	Energy(j)	Time(s)	Energy Efficiency(inst/joule)	% of Total Function Energy	%of Total Function Time	% difference in Energy Efficiency	Energy(j)	Time(s)	Energy Efficiency(inst/joule)	% of Total Function Energy	%of Total Function Time	% difference in Energy Efficiency	
Atom::pbcItem(int const&) const at atom.cpp	0.0180614	0.002	3.72058e+08	0.0455848	0.0608088	0.0114583	0.0151872
DeepCopyFunctor<Kokkos::View<double* [3], Kokkos::OpenMP, void, void, Kokkos::Impl::LayoutDefault>, 2>::operator()(int) const at types.h	0.0154585	0.002	4.08446e+08	0.0390155	0.0608088	0.00980704	0.0151872
create_atoms(Atom&, int, int, int, double) at setup.cpp	0.0149146	0.002	3.23175e+08	0.0376428	0.0608088	0.00946198	0.0151872
Comm::growsend(int) at comm.cpp	0.0145206	0.001	2.24808e+08	0.0366483	0.0304044	0.00921201	0.00759359
Kokkos::Impl::ParallelFor<FinalIntegrateFunctor, unsigned long, Kokkos::OpenMP>::ParallelFor(FinalIntegrateFunctor const&, unsigned long) at Kokkos_OpenMP_Parallel.hpp	0.0116515	0.001	2.67748e+08	0.0294071	0.0304044	0.00739184	0.00759359
Neighbor::coord2bin(double, double, double) const at neighbor.cpp	0.00842364	0.001	6.39982e+08	0.0212602	0.0304044	0.00534403	0.00759359

THREAD 3
Func Name	Total Energy(j)	Total Time(s)	Energy Efficiency(inst/joule)	% Core Energy	% Core Time	% Tot Energy	% Tot Time
atomic_fetch_add<double> at Kokkos_Atomic_Fetch_Add.hpp	23.3341	1.967	2.98203e+08	60.1299	59.8054	14.8034	14.9366
compute_halfneigh_threadedItem<0, 1> at force_lj.cpp	7.06433	0.59	2.97943e+08	18.2041	17.9386	4.48168	4.48022
operator()<int, int> at Kokkos_View.hpp	3.29734	0.278	3.01456e+08	8.49694	8.45242	2.09186	2.11102
Neighbor::build_Item(int const&) const at neighbor.cpp	3.0646	0.212	5.32364e+08	7.89719	6.44573	1.94421	1.60984
?? at ??	0.465891	0.082	2.43355e+08	1.20056	2.49316	0.295565	0.622674
compute_halfneigh_threadedItem<1, 1> at force_lj.cpp	0.259333	0.02	2.87402e+08	0.668278	0.608088	0.164523	0.151872
operator[]<int> at Kokkos_View.hpp	0.242582	0.017	4.96922e+08	0.625112	0.516874	0.153896	0.129091
Integrate::initialIntegrateItem(int const&) const at integrate.cpp	0.237676	0.029	3.01089e+08	0.612469	0.881727	0.150784	0.220214
Integrate::finalIntegrateItem(int const&) const at integrate.cpp	0.152658	0.028	2.28899e+08	0.393386	0.851323	0.0968476	0.212621
Neighbor::binatomsItem(int const&) const at neighbor.cpp	0.0864259	0.004	3.46759e+08	0.222712	0.121618	0.0548294	0.0303744
Atom::sortItem(int const&) const at atom.cpp	0.071831	0.005	2.395e+08	0.185102	0.152022	0.0455703	0.037968
ForceZeroFunctor::operator()(int) const at force.h	0.0586335	0.006	3.27273e+08	0.151093	0.182426	0.0371976	0.0455615
Kokkos::Impl::ViewInit<Kokkos::View<int**, Kokkos::OpenMP, void, void, Kokkos::Impl::LayoutDefault>, 2u>::operator()(unsigned long) const at Kokkos_ViewSupport.hpp	0.0555896	0.005	8.18408e+08	0.143249	0.152022	0.0352666	0.037968
Kokkos::Impl::ParallelFor<ForceZeroFunctor, unsigned long, Kokkos::OpenMP>::ParallelFor(ForceZeroFunctor const&, unsigned long) at Kokkos_OpenMP_Parallel.hpp	0.0511837	0.004	2.57945e+08	0.131896	0.121618	0.0324714	0.0303744
ViewAssignment<int const*, Kokkos::OpenMP, Kokkos::MemoryTraits<1u>, void, int**, Kokkos::LayoutRight, Kokkos::OpenMP, void> at Kokkos_ViewDefault.hpp	0.038175	0.003	6.34553e+08	0.0983736	0.0912131	0.0242186	0.0227808
Comm::border_sendItemA(int) const at comm.cpp	0.037212	0.002	3.63884e+08	0.095892	0.0608088	0.0236076	0.0151872
DeepCopyFunctor<Kokkos::View<double* [3], Kokkos::LayoutRight, Kokkos::OpenMP, void, Kokkos::Impl::LayoutDefault>, 2>::operator()(int) const at types.h	0.0306043	0.003	2.68724e+08	0.0788645	0.0912131	0.0194156	0.0227808
Kokkos::Impl::ParallelFor<ForceComputeHalfneighThreadedFunctor, unsigned long, Kokkos::OpenMP>::ParallelFor(ForceComputeHalfneighThreadedFunctor const&, unsigned long) at Kokkos_OpenMP_Parallel.hpp	0.03026	0.003	3.58849e+08	0.0779773	0.0912131	0.0191972	0.0227808
Atom::pack_commItemPBC(int const&) const at atom.cpp	0.027856	0.003	3.21531e+08	0.0717824	0.0912131	0.0176721	0.0227808
Atom::unpack_reverseItem(int const&) const at atom.cpp	0.0278509	0.01	2.02294e+08	0.0717692	0.304044	0.0176689	0.0759359
Comm::border_recvItem(int) const at comm.cpp	0.0243009	0.001	3.08195e+08	0.0626212	0.0304044	0.0154167	0.00759359
Kokkos::Impl::ViewInit<Kokkos::View<double* [3], Kokkos::OpenMP, void, void, Kokkos::Impl::LayoutDefault>, 2u>::operator()(unsigned long) const at Kokkos_ViewSupport.hpp	0.0228905	0.003	2.87575e+08	0.0589868	0.0912131	0.014522	0.0227808
Atom::unpack_commItem(int const&) const at atom.cpp	0.019981	0.002	2.95856e+08	0.0514893	0.0608088	0.0126762	0.0151872
Atom::pbcItem(int const&) const at atom.cpp	0.0198683	0.002	3.70963e+08	0.0511987	0.0608088	0.0126046	0.0151872
at<long unsigned int, long unsigned int> at Kokkos_View.hpp	0.0176305	0.001	5.92672e+08	0.0454321	0.0304044	0.0111849	0.00759359
random at setup.cpp	0.0154995	0.001	1.93691e+08	0.0399407	0.0304044	0.009833	0.00759359
Kokkos::Impl::ViewInit<Kokkos::View<int**, Kokkos::LayoutRight, Kokkos::OpenMP, void, Kokkos::Impl::LayoutDefault>, 2u>::operator()(unsigned long) const at Kokkos_ViewSupport.hpp	0.0146678	0.001	4.15548e+08	0.0377977	0.0304044	0.0093054	0.00759359
Kokkos::Impl::ParallelFor<FinalIntegrateFunctor, unsigned long, Kokkos::OpenMP>::ParallelFor(FinalIntegrateFunctor const&, unsigned long) at Kokkos_OpenMP_Parallel.hpp	0.00949913	0.002	2.69195e+08	0.0244784	0.0608088	0.00602633	0.0151872
Neighbor::coord2bin(double, double, double) const at neighbor.cpp	0.0090742	0.001	6.3982e+08	0.0233834	0.0304044	0.00575675	0.00759359
DeepCopyFunctor<Kokkos::View<double* [3], Kokkos::OpenMP, void, void, Kokkos::Impl::LayoutDefault>, 2>::operator()(int) const at types.h	0.00865073	0.001	4.11932e+08	0.0222921	0.0304044	0.0054881	0.00759359
Kokkos::Impl::ParallelFor<DeepCopyFunctor<Kokkos::View<double* [3], Kokkos::OpenMP, void, void, Kokkos::Impl::LayoutDefault>, 2>, unsigned long, Kokkos::OpenMP>::ParallelFor(DeepCopyFunctor<Kokkos::View<double* [3], Kokkos::OpenMP, void, void, Kokkos::Impl::LayoutDefault>, 2> const&, unsigned long) at Kokkos_OpenMP_Parallel.hpp	0.00582023	0.001	4.05959e+08	0.0149982	0.0304044	0.00369241	0.00759359
Atom::pack_reverseItem(int const&) const at atom.cpp	0.00414862	0.002	2.35222e+08	0.0106906	0.0608088	0.00263192	0.0151872

GLOBAL
		Total Energy(j)	Total Time(s)	Energy Efficiency(inst/joule)	Elapsed Time(s)
		157.627	13.169	3.11207e+08	3.76539
